zero_height,zero_index,ordinate,theoretical_real,theoretical_imag,estimated_real,estimated_imag,amplitude_ratio,phase_error
100.0,11,52.970321477714464,-2.5021551783144523e-07,-3.804398603876685e-08,0.0001018320417526824,6.269111259804028e-05,472.48724116470726,-2.740647126644679
100.0,12,56.44624769706339,-1.9439772976604057e-07,-2.7714772570445572e-08,-0.00012946058303975712,-9.733107840483759e-05,824.8340621258292,0.5030519412301824
100.0,13,59.34704400260235,-1.5929003166586247e-07,-2.158734598841847e-08,0.00015140696404331098,-0.00028563277064158057,2011.1229750496752,1.9235123201529407
100.0,14,60.83177852460981,-1.4438298894736518e-07,-1.9084599324886637e-08,0.00015708860452755052,-0.0003518313440470022,2645.6393870320453,1.8593075931325347
100.0,15,65.1125440480816,-1.1015765538238628e-07,-1.3594587818224226e-08,-0.0008056984680570313,-0.0016410128902124843,16470.662227568697,0.99160425369787
100.0,16,67.07981052949417,-9.784936058713026e-08,-1.1718461112269242e-08,0.003077356975370248,-0.002946410354715873,43232.01471289665,2.2587368486629695
100.0,17,69.54640171117398,-8.474475320156799e-08,-9.786239543797565e-09,-0.0010911262813628603,0.0011120091952865232,18262.334300961284,-0.9098463550427704
100.0,18,72.0671576744819,-7.354015006039179e-08,-8.193105403553177e-09,0.0014234783662487986,-0.0022010302988326536,35424.29797624918,2.033918858028371
100.0,19,75.70469069908393,-6.04389083809351e-08,-6.407779501918198e-09,0.003344337502688283,-0.0025951678152298643,69649.65925385994,2.3760390525736375
100.0,20,77.1448400688748,-5.60659881437142e-08,-5.832484167750322e-09,0.0022136160749476556,0.004542175062814527,89639.80780520856,-2.1279265864670323
100.0,21,79.33737502024937,-5.014006830403092e-08,-5.070995157508717e-09,-0.0011728989691808809,-0.002259852909243798,50522.02734575359,0.9912583470176597
100.0,22,82.91038085408603,-4.206376185380419e-08,-4.069825695370389e-09,0.002813192033329584,-0.000769198865061872,69011.90498210177,2.7782371924401854
100.0,23,84.73549298051705,-3.856531013574304e-08,-3.6505426565309012e-09,0.0007759165700792915,-0.004338184607914745,113765.84803238587,1.6534048354375892
100.0,24,87.42527461312523,-3.404600224412741e-08,-3.1231018454243585e-09,0.005047896900638569,-0.0031775403846650693,174463.75311187864,2.4883038193968887
100.0,25,88.80911120763446,-3.1978550874123e-08,-2.8875215933524487e-09,0.0035817044362958174,0.0023163382361929565,132844.13388216755,-2.6575823180939135
100.0,26,92.49189927055849,-2.719298429384209e-08,-2.357199524882667e-09,-0.002698238661978002,0.0002484120810476812,99272.89171608762,-0.17827369879220734
100.0,27,94.65134404051989,-2.4800584352428113e-08,-2.1005607459103097e-09,0.0017248692830326782,0.0009113520012891086,78379.99728488132,-2.7400116295459624
100.0,28,95.87063422824531,-2.3565613978833818e-08,-1.9704718876696983e-09,0.0033000049289905256,0.0031110468222056774,191783.45330442773,-2.4690821109773538
100.0,29,98.83119421819369,-2.0871976382393013e-08,-1.6927553745532474e-09,-3.961595599659399e-05,0.0007145162934121652,34173.65705674019,-1.5963333030501794
143.0,1,14.134725141734695,-4.035389225341139e-05,-2.5236862055533447e-05,-1.5545728442306367e-05,7.329656230377856e-05,1.5742440574816952,-1.9206785221129679
143.0,2,21.022039638771556,-9.295251394442598e-06,-3.694961889343257e-06,0.0005299912514500827,0.0004486485677754772,69.42001880865624,-2.817480559245887
143.0,3,25.01085758014569,-4.773762833091159e-06,-1.5743111336016026e-06,-0.000623711661661972,0.0001630986058529689,128.25305550567646,-0.5743224339694788
143.0,4,30.424876125859512,-2.2289915578986223e-06,-5.982464370635241e-07,-0.0006349018368259051,-0.0006421759406514453,391.28796873273154,0.5288802837378896
143.0,5,32.93506158773919,-1.6342998998549806e-06,-4.0397350634381517e-07,0.00024209626159987644,-0.0007452682955604846,465.46472588061715,1.6425605458381405
143.0,6,37.586178158825675,-9.723525694595145e-07,-2.097481754240681e-07,0.0001377369874721227,-0.0016094248360642167,1623.8853826859797,1.4437131399107463
143.0,7,40.9187190121475,-6.955014342779853e-07,-1.3751937912059822e-07,4.311992278011186e-05,-0.00010846720256428805,164.63941786025242,1.7539702055488753
143.0,8,43.327073280915,-5.548100678676334e-07,-1.0347612542998013e-07,0.0021042293493439244,-0.00014552684851211405,3737.3160215578146,2.8881545986164716
143.0,9,48.00515088116716,-3.6970789481658685e-07,-6.211730134643286e-08,0.0004824494700811691,1.3900092496440804e-05,1287.4435529162142,3.003933720968564
143.0,10,49.7738324776723,-3.203068940948939e-07,-5.18749607845204e-08,-9.437173119073014e-05,-0.0002717065466795337,886.4297126443967,1.075942605687399
143.0,11,52.970321477714464,-2.5021551783144523e-07,-3.804398603876685e-08,0.00032710477881921565,0.0006469888025826633,2864.4903628118655,-2.1897874051499424
143.0,12,56.44624769706339,-1.9439772976604057e-07,-2.7714772570445572e-08,0.0002826772982619347,-0.00016575846818328962,1668.8059959601758,2.4696293251305756
143.0,13,59.34704400260235,-1.5929003166586247e-07,-2.158734598841847e-08,0.0006108995576742954,-0.0008350247969813412,6436.43764931343,2.0677118764224556
