frequency,power
0.0,4484339.391057866
0.00010002000400080016,1117190.7280388207
0.00020004000800160032,4.51024645304328
0.0003000600120024005,2.064010649600104
0.00040008001600320064,11.050096438073115
0.0005001000200040008,5.111616663600014
0.000600120024004801,5.964658397737183
0.0007001400280056011,5.542543689212684
0.0008001600320064013,6.025420280236337
0.0009001800360072014,5.937064959220573
0.0010002000400080016,8.988948964254625
0.0011002200440088017,0.19093506696189064
0.001200240048009602,1.00639793404553
0.001300260052010402,0.36616816116775464
0.0014002800560112022,14.075157963964212
0.0015003000600120023,20.917417679080657
0.0016003200640128026,0.12927959288621793
0.0017003400680136026,7.42363264478495
0.0018003600720144029,1.709982904098211
0.001900380076015203,0.17423000151177936
0.002000400080016003,4.468944317353653
0.0021004200840168035,1.946293660529286
0.0022004400880176033,4.558505470248869
0.0023004600920184036,18.00694915985144
0.002400480096019204,3.7381084905100495
0.002500500100020004,5.263782667433648
0.002600520104020804,15.189999132969097
0.0027005401080216042,7.763631312599569
0.0028005601120224045,0.003094602974772159
0.0029005801160232048,0.3188848132995944
0.0030006001200240046,2.740938670632597
0.003100620124024805,6.223665028874367
0.003200640128025605,1.2699678141637847
0.0033006601320264054,5.451344228518073
0.0034006801360272052,5.015999786454939
0.0035007001400280055,16.86460232783429
0.0036007201440288058,3.079276754540871
0.003700740148029606,0.8970791542146185
0.003800760152030406,1.7349151288418914
0.003900780156031206,0.7590137069148537
0.004000800160032006,1.6588930592231117
0.004100820164032806,0.9214582686013546
0.004200840168033607,2.4629854986037643
0.004300860172034407,2.8380714753071152
0.004400880176035207,1.0289104312600699
0.004500900180036007,0.951674295504787
0.004600920184036807,0.3686028990845269
0.004700940188037608,1.2907487630872116
0.004800960192038408,3.4186546209100968
0.0049009801960392075,3.741801691522557
0.005001000200040008,14.696815730966632
0.005101020204040808,1.809051647608502
0.005201040208041608,1.1060179539786683
0.005301060212042409,0.5989839103420728
0.0054010802160432084,0.9361042365982034
0.005501100220044009,4.01339538236958
0.005601120224044809,9.51373039144947
0.005701140228045609,18.942989448426232
0.0058011602320464095,7.488801653480621
0.005901180236047209,0.6580507299083844
0.006001200240048009,0.29125696826914244
0.00610122024404881,0.013658788329861855
0.00620124024804961,2.6406310350956947
0.00630126025205041,13.598237192372903
0.00640128025605121,3.50148575076716
0.00650130026005201,0.764159552773653
0.006601320264052811,0.07845553426125859
0.006701340268053611,0.09416311025648798
0.0068013602720544105,0.6903477082526458
0.006901380276055211,1.298733774018089
0.007001400280056011,2.0554223175586883
0.007101420284056812,8.47900661396794
0.0072014402880576115,8.767842172571218
0.007301460292058411,7.193625903673775
0.007401480296059212,2.539810844422853
0.007501500300060012,7.102052607819189
0.007601520304060812,10.001169886285837
0.0077015403080616125,2.5158207377555737
0.007801560312062412,0.4592995225579045
0.007901580316063212,0.2192142326423396
0.008001600320064013,0.07334307397568314
0.008101620324064814,0.13953540560270983
0.008201640328065612,1.7017295256775016
0.008301660332066413,0.3768535571500609
0.008401680336067214,2.3013512158994804
0.008501700340068013,9.661725638237447
0.008601720344068814,5.467550727227064
0.008701740348069614,1.5679946541009304
0.008801760352070413,1.4875722321224543
0.008901780356071214,0.01941019493548648
0.009001800360072015,2.197943931442651
0.009101820364072815,2.0737576273022134
0.009201840368073614,0.22689639398810602
0.009301860372074415,0.2873288986495036
0.009401880376075216,4.502377123576148
0.009501900380076015,8.20040632438661
0.009601920384076815,1.2659529240025493
0.009701940388077616,0.5283638539186114
0.009801960392078415,1.5003271205617472
0.009901980396079216,0.13345090615582916
0.010002000400080016,0.3992390662981218
0.010102020404080815,0.14840371971335564
0.010202040408081616,4.386739529192198
0.010302060412082417,5.123798311991832
0.010402080416083216,0.5254340919740813
0.010502100420084017,1.1097049610293952
0.010602120424084817,0.8031146796490595
0.010702140428085618,0.9323345230093971
0.010802160432086417,4.782629631621846
0.010902180436087218,3.349251226699648
0.011002200440088018,2.020589482388441
0.011102220444088817,0.7922877828748404
0.011202240448089618,0.10327479607754125
0.011302260452090419,1.2390705890375697
0.011402280456091218,0.4085299303241707
0.011502300460092018,0.024938397024000455
0.011602320464092819,0.05679002266542804
0.011702340468093618,1.6769093456665785
0.011802360472094419,0.3511848006927095
0.01190238047609522,1.7680252074675487
0.012002400480096018,1.2775944666422991
0.012102420484096819,0.6468937390188687
0.01220244048809762,3.5593658120560865
0.01230246049209842,4.157508037581942
0.01240248049609922,1.1845530343634576
0.01250250050010002,0.3304383636306416
0.01260252050410082,1.0341412262971976
0.01270254050810162,1.0760921726237997
0.01280256051210242,2.9690513159465612
0.012902580516103221,0.0729247447663642
0.01300260052010402,0.5169299793742949
0.013102620524104821,0.02141587543817238
0.013202640528105622,0.03564236454289736
0.01330266053210642,0.003421137609076893
0.013402680536107221,0.10621835389700407
0.013502700540108022,2.2685769388848196
0.013602720544108821,4.858501754641976
0.013702740548109622,0.47875067645551783
0.013802760552110422,3.0573398097469715
0.013902780556111223,3.210648278535014
0.014002800560112022,22.414323267314494
0.014102820564112823,15.408085654894757
0.014202840568113623,3.910290708299785
0.014302860572114422,0.7078058418210496
0.014402880576115223,0.147875195216859
0.014502900580116024,1.8498539744793847
0.014602920584116823,1.8554415931812211
0.014702940588117623,0.9987487162923161
0.014802960592118424,0.3055056487942903
0.014902980596119223,0.1548074184270648
0.015003000600120024,4.559551301319435
0.015103020604120825,8.360449398817956
0.015203040608121624,0.74181321175675
0.015303060612122424,3.798968785648324
0.015403080616123225,9.755502097176429
0.015503100620124026,10.382026132852523
0.015603120624124825,0.8556672320031051
0.015703140628125625,0.5025719192287004
0.015803160632126424,0.29125537581322525
0.015903180636127227,0.03643272680401443
0.016003200640128026,0.6232660111184292
0.016103220644128825,0.03250365928707557
0.016203240648129627,4.533307648962983
0.016303260652130426,5.65688965652311
0.016403280656131225,2.006147448352084
0.016503300660132027,0.8955060878053824
0.016603320664132826,0.17451937336026932
0.016703340668133625,0.2810972294018556
0.016803360672134428,1.1409685884083942
0.016903380676135227,2.7777023701693166
0.017003400680136026,0.7289572457890999
0.017103420684136828,0.1184763794383511
0.017203440688137627,0.10466515442612989
0.017303460692138426,0.375006403243088
0.01740348069613923,0.058367861599454646
0.017503500700140028,0.5339903137363148
0.017603520704140826,1.3416986560325108
0.01770354070814163,1.8557475289960632
0.017803560712142428,1.725319512715795
0.01790358071614323,3.6714041493849603
0.01800360072014403,2.3294140907051224
0.018103620724144828,0.5411072811769565
0.01820364072814563,3.3811562190196116
0.01830366073214643,3.0240799626366597
0.01840368073614723,0.29769548343777763
0.01850370074014803,0.3924212103049938
0.01860372074414883,0.10181544306291615
0.01870374074814963,0.04179055055148989
0.01880376075215043,0.6797701780032243
0.01890378075615123,2.319779533875516
0.01900380076015203,1.837013617844674
0.019103820764152832,1.836555315118568
0.01920384076815363,0.8282881081452713
0.01930386077215443,2.161492060524985
