index,R0_desingularized,R1_mean_centered,R2_log_detrended,R3_modular_orthogonal
190,0.8760322773238123,0.025930181893379478,0.002824388826186075,-0.002423409387052162
191,1.0970129153755066,0.2469108199450738,0.22385808513354744,0.2170488070393283
192,0.8156468772406488,-0.03445521818978403,-0.05745516894973868,-0.06102781400194776
193,0.8470903327795362,-0.0030117626508966433,-0.02595920074377689,-0.0019532093275495136
194,0.8337917677566231,-0.016310327673809688,-0.039205521707782576,0.00901712797947946
195,0.9920811154542252,0.14197902002379237,0.11913580417450298,0.05356632914828924
196,0.8537768582937935,0.003674762863360659,-0.019116737983054577,-0.020226318706278733
197,0.6271262993802426,-0.22297579605019024,-0.24571584242381794,-0.2072485219292231
198,0.9423132447553613,0.09221114932492847,0.06952229950584887,0.023035714355054745
199,0.7487744724195174,-0.10132762301091536,-0.12396553162091994,-0.09654633107502249
200,0.970853757555526,0.12075166212509325,0.09816444191315266,0.10789108889931733
201,0.9282469560409381,0.0781448606105053,0.05560807848253202,0.01934582209608335
202,0.8303155570328353,-0.019786538397597475,-0.04227313029559587,-0.02827971053233099
203,0.8391966088667475,-0.010905486563685285,-0.03334213366168681,-0.00491660678925857
204,0.9584231471221433,0.10832105169171047,0.08593410635235499,0.0533138314071474
205,0.8790721225250886,0.028970027094655793,0.006632542826520926,-0.003230392455620021
206,0.8014038697749541,-0.048698225655478655,-0.07098648721992629,-0.04983584460122105
207,0.8148152816841688,-0.03528681374626397,-0.05752608868804521,-0.05984965366791955
208,0.814390111096183,-0.035711984334249824,-0.05790250648061579,-0.037601752708413885
209,0.9479831096616749,0.09788101423124207,0.07573901327468924,0.0971485629460452
210,1.015908754815127,0.1658066593846943,0.14371295020248875,0.09327807779790172
211,0.8905916443796384,0.040489548949205645,0.0184439042850979,0.01548402665306687
212,0.7647187518687028,-0.08538334356173005,-0.10738114883511352,-0.0896205102982641
213,0.8764820542680485,0.02637995883761568,0.004429769926684091,-0.021691858641716303
214,0.80982638111234,-0.04027571431809285,-0.0621785078249657,-0.03309443358069834
215,0.8899427135985589,0.03984061816812612,0.017985001148115742,0.03003358107259982
216,0.9232864928493796,0.07318439741894678,0.05137573998164502,0.012926722619072701
217,0.8745107151945016,0.02440861976406883,0.0026467069907251117,0.008520019080468115
218,0.7957077526020131,-0.054394342828419706,-0.07610972389828852,-0.042670547296004536
219,0.9378322998034735,0.08773020437304069,0.06606114397778806,0.035779934236176106
220,0.8543519039515997,0.0042498085211668535,-0.017373140322865965,-0.015719346059628457
221,0.9967603903670966,0.14665829493666382,0.12508125040022455,0.14587831133752707
222,0.9012100173679638,0.051107921937531,0.029576576319597647,0.025426305957295725
223,0.8397653856190256,-0.010336709811407219,-0.03182256007016637,-0.024535225515439768
224,0.9834527150811786,0.1333506196507458,0.11191006299724238,0.13161710802611912
225,0.9849908968133774,0.13488880138294457,0.1134933383622787,0.056633334132382314
226,0.9316427038646801,0.08154060843424726,0.06019004083200852,0.034235122170173
227,0.734421288367269,-0.11568080706316375,-0.13698667572645928,-0.07791426028902054
228,0.9360838382278281,0.08598174279739534,0.0647203783058069,0.04258059077384236
229,0.8555717393789742,0.005469643948541436,-0.015747409448613747,0.018873556288666278
230,0.9401332412216733,0.0900311457912405,0.06885821207930676,0.06522248197235252
231,1.0486005658123767,0.1984984703819439,0.17736946659255837,0.12266935402838838
232,0.888547620181515,0.038445524751082205,0.017360262746955124,0.04470117973746913
233,0.8864320330165784,0.036329937586145555,0.015288230834577199,0.03977064139808678
234,1.0260855186895865,0.17598342325915373,0.15498508681159318,0.1391761613751081
235,0.9091745428360637,0.05907244740563089,0.038117297877581224,0.04018217326488071
236,0.8734461699741629,0.02334407454373011,0.0024319300949917633,0.022591987617632495
237,0.8722715429429795,0.02216944751254668,0.001300127827792319,-0.029855991637777315
238,0.8635573522228491,0.013455256792416326,-0.0073714169379101024,0.0016052945892335304
239,0.8674016757371892,0.01729958030675638,-0.003484624791709967,0.010664171040030944
240,0.9949359293441221,0.1448338339136893,0.12409192159303128,0.0708074565152294
241,0.905546372616954,0.05544427718652123,0.034744483239968926,0.048181091082280185
242,0.6949427104342089,-0.15515938499622395,-0.17581723353989342,-0.13038267730073355
243,0.9299011541295739,0.07979905869914106,0.059182984002035144,0.038582291806181
244,0.8375339620471893,-0.012568133383243474,-0.033142604392491726,-0.017189576289557584
245,0.8764815496405728,0.026379454210139985,0.0058464181106470114,0.006971764486492693
246,0.9759836992469036,0.12588160381647084,0.1053898352125,0.05974762685060017
247,0.8798462610084735,0.029744165578040715,0.009293498402762501,0.018023225283591585
248,0.7531163994310064,-0.09698569599942641,-0.11739542648163903,-0.0748313914292205
249,1.1508855627142072,0.30078346728377436,0.28041451007426,0.27417308426100323
250,0.8642958797313618,0.014193784300928991,-0.0061345617566838095,-0.015543877969606837
251,0.9873541723359449,0.1372520769055121,0.11696418116313456,0.1191340310611009
252,1.061321606206793,0.21121951077636014,0.1909719057814846,0.1581348281819914
253,0.8573796418445355,0.00727754641410272,-0.012929926147028703,-0.0037755424245326384
254,0.8361008503928075,-0.014001245037625343,-0.034168742239519045,-0.008864904753711775
255,1.057167316132428,0.20706522070199518,0.18693754300958976,0.1605722641263964
256,0.8487924578124829,-0.001309637617949888,-0.021397650440128202,-0.021038481439511376
257,0.6720534531678887,-0.17804864226254413,-0.1980971436573169,-0.15522098914108712
258,0.8790432798605662,0.028941184430133382,0.008932042202552837,-0.021934394773909734
259,0.8680434304530354,0.017941335022602645,-0.0020285991290105443,0.009120482136534915
260,0.8167015361434791,-0.033400559286953735,-0.05333143529824658,-0.04483589225965296
261,1.1151380663947421,0.2650359709643093,0.24514400430006078,0.1876551877124792
262,0.8373913682041119,-0.01271072722632094,-0.032563932207436475,0.009027597525159586
263,0.7645639321651443,-0.08553816326528851,-0.10535275311062708,-0.06829562435506022
264,0.9908031588757671,0.14070106344533428,0.12092494329235559,0.09139030856806014
265,0.803270916381199,-0.04683117904923384,-0.06656897386175809,-0.08783907990727946
266,0.9432762076100971,0.09317411217966431,0.07347449943495932,0.08484667251667068
267,1.0250091812474211,0.17490708581698833,0.15524551293467903,0.13472382654600154
268,0.8246633799550546,-0.025438715475378237,-0.045062389645384116,-0.03833917403449199
269,0.7284796100703319,-0.1216224853601009,-0.14120840092426834,-0.10103493571793545
270,0.8888980370888181,0.03879594165838529,0.019247645625686594,-0.021447891779927303
271,0.8336253538759489,-0.016476741554483865,-0.03598755610935078,-0.021817879446529645
272,0.7924152717399549,-0.05768682369047795,-0.0771602938116136,-0.05095966569595152
273,0.9284150105346001,0.07831291510416727,0.05887665337116543,0.027142321881495225
274,0.7926881321833672,-0.0574139632470656,-0.07681315164990088,-0.05576650957210641
275,0.7894978109169668,-0.060604284513466,-0.07996653366718753,-0.08937207928081764
276,0.7846918012617602,-0.06541029416867261,-0.08473573718798033,-0.11493740394545506
277,0.796844186443555,-0.05325790898687777,-0.07254667803052806,-0.0431337119804175
278,0.8044309273434307,-0.04567116808700211,-0.06492339436806849,-0.04047184021798232
279,0.9950648107991831,0.14496271536875027,0.12574690157276303,0.09412088887740339
280,0.8353288883552561,-0.014773207075176709,-0.0339527377379919,-0.04649278041497623
281,0.9195387042748238,0.06943660884439096,0.05029323287860954,0.06323926478377556
282,0.9074342597724355,0.05733216434200272,0.03822481554319468,0.01118911910022702
283,0.7756126511030513,-0.07448944432738147,-0.09356089259275324,-0.0700656272418235
284,0.6395584979573827,-0.21054359747305007,-0.22957927095141983,-0.1817433950186736
285,0.9139838035031107,0.0638817080726779,0.0448816845126897,0.0073496554148113355
286,0.911807916192085,0.06170582076165221,0.042741323120078945,0.023336866917106448
287,0.787192080709137,-0.06291001472129576,-0.08183910958479945,-0.04447925893443167
288,0.9592245521687197,0.10912245673828691,0.09022864236322026,0.06748475118442784
289,0.8614634491280484,0.011361353697615595,-0.0074973016367188006,-0.0053681847193251
290,0.8221661916962205,-0.027935903734212286,-0.0467595206422563,-0.03666344326754749
291,0.8980226579400009,0.04792056250956811,0.029131864238089,-0.015170710726973515
292,0.8356127766961731,-0.014489318734259737,-0.033243217342612374,-0.003821736658129872
293,0.8136434568300908,-0.03645863860034204,-0.05517785571103562,-0.02532322281582217
